Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Yoán Moncada","LAA","Yoán Moncada","LAA",2026,31,38,90,104,20,15,1,1,3,8,9,13,0,33,1,0,0,1,1,0,0.222222222,16,28,13,1,430,170,260,1,0,0,0.125,0.317307692,0.393939393,0.326923076,0.355555555,0.682478631,0.133333333,0.314814814,0.571428571,0.228070175,0.280701754,0.49122807,0.035714285,0.107142857,0.0625,0,0.3093891791426219,-0.6038511175969252,11.702257535948455,,,,,,,,4.525338155815584,97.53795967760787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037471921648830175,,"31 - 31",,,,0.45614035,0.40350877,0.14035088,0.14035088,0.50877193,0.35087719,0.47115385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoan Moncada",17232,660162
"Taylor Trammell","HOU","Taylor Trammell","HOU",2026,28,72,176,198,39,24,7,1,7,22,20,20,1,63,2,0,0,1,2,3,0.221590909,41,57,13,7,762,284,478,3,2,1,0.101010101,0.318181818,0.317460317,0.308080808,0.392045454,0.700126262,0.170454545,0.301886792,0.719298245,0.117117117,0.369369369,0.513513513,0.122807017,0.122807017,0.073170731,0.5,0.3090601176174764,-1.2022475937792378,22.226690035086005,,,,,,,,3.676956573807108,97.28841504428351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0874185771681368,,"28 - 28",,,,0.46017699,0.32743363,0.21238938,0.17699115,0.43362832,0.38938053,0.45454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor Trammell",19960,666211
"Owen Caissie","MIA","Owen Caissie","MIA",2026,23,98,238,268,52,27,12,0,13,38,47,21,0,96,3,6,0,3,4,1,0.218487394,52,68,26,5,1089,398,691,3,2,1,0.078358208,0.358208955,0.21875,0.283582089,0.432773109,0.716355198,0.214285715,0.288888888,0.764705882,0.178082191,0.356164383,0.465753424,0.073529411,0.19117647,0.057692307,0.5,0.3085784522899941,-1.731513819299835,29.980381557144028,,,,,,,,4.417320175968923,92.2718282882981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10243482002988458,,"23 - 23",,,,0.37162162,0.41216216,0.21621622,0.10810811,0.43243243,0.45945946,0.48507463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Owen Caissie",27496,683357
"Spencer Torkelson","DET","Spencer Torkelson","DET",2026,26,129,328,376,67,36,14,0,17,37,46,37,0,122,7,3,0,9,0,0,0.204268292,66,105,38,12,1552,601,951,2,0,0,0.098404255,0.324468085,0.303278688,0.296,0.402439024,0.698439024,0.198170732,0.260416666,0.628571428,0.181818181,0.315789473,0.502392344,0.114285714,0.161904761,0.03030303,0,0.30808710130055744,-2.5784605883988543,41.912855312880595,,,,,,,,0.9546387462499999,95.10454149608893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4483533278107643,,"26 - 26",,,,0.49760766,0.28229665,0.22009569,0.15311005,0.47368421,0.37320574,0.46808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spencer Torkelson",27465,679529
"Jorbit Vivas","WSN","Jorbit Vivas","WSN",2026,25,100,232,275,56,40,12,1,3,26,25,32,0,38,4,4,2,2,2,1,0.24137931,82,75,41,8,990,377,613,4,2,0,0.116363636,0.138181818,0.842105263,0.338235294,0.340517241,0.678752535,0.099137931,0.271794871,1.093333333,0.207070707,0.414141414,0.378787878,0.106666666,0.04,0.048780487,0,0.3080133493332302,-1.9022184755763216,30.637972675625402,,,,,,,,3.2633120729029708,90.97013220473812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43767560087144375,,"25 - 25",,,,0.39,0.3,0.31,0.225,0.515,0.26,0.26545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jorbit Vivas",23917,678391
"Kyle Manzardo","CLE","Kyle Manzardo","CLE",2026,25,99,252,283,54,32,9,1,12,35,35,26,0,94,4,1,0,4,0,0,0.214285714,53,72,33,6,1191,432,759,0,1,0,0.091872791,0.332155477,0.276595744,0.296819787,0.40079365,0.697613437,0.186507936,0.285714285,0.736111111,0.208860759,0.335443037,0.455696202,0.083333333,0.166666666,0,0,0.30789098807021503,-1.9855158970412023,31.501298996740935,,,,,,,,2.6318277275,96.1606603441164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34747382905334234,,"25 - 25",,,,0.42138365,0.42767296,0.1509434,0.08176101,0.52830189,0.38993711,0.4664311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kyle Manzardo",29794,700932
"Connor Norby","- - -","Connor Norby","- - -",2026,26,73,184,207,43,27,11,0,5,18,20,17,0,65,5,1,0,6,7,3,0.233695652,46,52,22,4,783,283,500,3,0,0,0.082125603,0.314009661,0.261538461,0.314009661,0.375,0.689009661,0.141304348,0.330434782,0.884615384,0.183333333,0.383333333,0.433333333,0.076923076,0.096153846,0.065217391,0,0.3077212091229388,-1.4806799458204847,23.013209393447724,,,,,,,,3.79088932335189,89.17034033080658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10983622865751386,,"26 - 26",,,,0.41666667,0.36666667,0.21666667,0.15833333,0.51666667,0.325,0.42028986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Connor Norby",29592,681393
"Ernie Clement","TOR","Ernie Clement","TOR",2026,30,127,350,367,100,71,24,0,5,35,31,12,0,35,1,4,0,5,2,1,0.285714285,127,124,65,14,1119,317,802,10,3,2,0.032697547,0.095367847,0.342857142,0.307901907,0.397142857,0.705044764,0.111428572,0.30254777,1.024193548,0.205696202,0.401898734,0.392405063,0.112903225,0.04032258,0.078740157,0.666666666,0.30755900557099636,-2.6732326011539334,40.75313158972255,,,,,,,,2.439652413363508,96.30415460084117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4825109336525202,,"30 - 30",,,,0.43887147,0.36363636,0.19749216,0.1630094,0.59874608,0.23824451,0.14168937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ernie Clement",20352,676391
"Gustavo Campero","LAA","Gustavo Campero","LAA",2026,28,4,6,7,2,1,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0.333333333,1,2,1,0,27,9,18,0,0,0,0,0.428571428,0,0.285714285,0.5,0.785714285,0.166666667,0.5,0.5,0.25,0.25,0.5,0,0,0,0,0.3074942060879299,-0.05135433874095371,0.7769414360169085,,,,,,,,0.14285714,96.21994783906132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005604416597634554,,"28 - 28",,,,0.25,0.75,0,0,0.5,0.5,0.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gustavo Campero",22707,672569
"Chase Meidroth","CHW","Chase Meidroth","CHW",2026,24,127,355,398,91,70,13,0,8,50,37,33,0,92,4,2,4,7,0,2,0.256338028,134,75,49,8,1638,567,1071,10,11,4,0.082914572,0.231155778,0.358695652,0.324873096,0.36056338,0.685436476,0.104225352,0.322957198,1.786666666,0.18992248,0.519379844,0.290697674,0.106666666,0.106666666,0.074626865,0.363636363,0.3073851186309369,-2.954917357089706,44.13961383628588,,,,,,,,2.135597460698481,95.57668135938434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4231524667702615,,"24 - 24",,,,0.42379182,0.33457249,0.24163569,0.14126394,0.58736059,0.27137546,0.33417085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase Meidroth",31580,805367
"Luis Robert Jr.","NYM","Luis Robert Jr.","NYM",2026,28,53,137,156,31,21,4,0,6,15,15,17,0,39,0,2,0,3,1,3,0.226277372,40,42,18,9,605,220,385,5,0,0,0.108974358,0.25,0.435897435,0.307692307,0.386861313,0.69455362,0.160583941,0.265957446,0.952380952,0.18,0.4,0.42,0.214285714,0.142857142,0.125,0,0.30720975001653034,-1.18029830305917,17.2788646772589,,,,,,,,1.8730101442237248,94.09250906839452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2481876639649272,,"28 - 28",,,,0.46,0.31,0.23,0.23,0.5,0.27,0.3974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.",20043,673357
"Max Schuemann","NYY","Max Schuemann","NYY",2026,29,25,34,42,6,3,2,0,1,8,4,6,0,12,2,0,0,0,2,1,0.176470588,5,11,5,1,169,73,96,0,1,0,0.142857142,0.285714285,0.5,0.333333333,0.323529411,0.656862744,0.147058823,0.238095238,0.454545454,0.238095238,0.238095238,0.523809523,0.09090909,0.09090909,0,0,0.30704031529880704,-0.3235185576975095,4.646256090849663,,,,,,,,5.728154357822675,95.26397769196973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07338852202519774,,"29 - 29",,,,0.36363636,0.45454545,0.18181818,0.09090909,0.59090909,0.31818182,0.45238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Max Schuemann",24488,680474
"Brett Sullivan","COL","Brett Sullivan","COL",2026,32,61,142,154,32,16,8,1,7,18,19,10,0,29,0,2,0,3,1,1,0.225352112,35,56,23,4,542,184,358,3,1,0,0.064935064,0.188311688,0.344827586,0.272727272,0.443661971,0.716389243,0.218309859,0.231481481,0.625,0.201754385,0.307017543,0.49122807,0.071428571,0.125,0.085714285,0,0.3069990672074355,-1.191363724479903,17.031143320193063,,,,,,,,3.910813869807808,79.58883960507457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3574547739699483,,"32 - 32",,,,0.54782609,0.27826087,0.17391304,0.13043478,0.49565217,0.37391304,0.2987013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brett Sullivan",18217,664954
"Luis Rengifo","- - -","Luis Rengifo","- - -",2026,29,86,193,220,49,38,8,0,3,27,26,22,0,24,2,1,2,1,6,3,0.25388601,101,41,27,3,880,331,549,4,3,1,0.1,0.109090909,0.916666666,0.334862385,0.341968911,0.676831296,0.088082901,0.275449101,2.463414634,0.159763313,0.597633136,0.24260355,0.073170731,0.073170731,0.03960396,0.333333333,0.3069288462673852,-1.7572193244542023,24.274933596507175,,,,,,,,4.03325495343463,94.44157057491113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3826936474069953,,"29 - 29",,,,0.37209302,0.33139535,0.29651163,0.19767442,0.55232558,0.25,0.22272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luis Rengifo",19858,650859
"Ketel Marte","ARI","Ketel Marte","ARI",2026,32,115,353,392,82,52,16,2,12,41,42,33,0,61,4,2,0,2,3,0,0.232294617,122,118,53,12,1465,540,925,7,1,1,0.084183673,0.155612244,0.540983606,0.303571428,0.390934844,0.694506272,0.158640227,0.24822695,1.033898305,0.180887372,0.416382252,0.402730375,0.101694915,0.101694915,0.057377049,1,0.30679117888212204,-3.0983621303192193,43.28620125612105,,,,,,,,4.080311216613461,91.58420710116563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10120693175122142,,"32 - 32",,,,0.5170068,0.30612245,0.17687075,0.18367347,0.45918367,0.35714286,0.27040816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ketel Marte",13613,606466
